,loss,accuracy,val_loss,val_accuracy
0,3.2566399574279785,0.5979093909263611,5355884.5,0.27411168813705444
1,1.1001296043395996,0.693031370639801,911.6817016601562,0.2842639684677124
2,0.6644858121871948,0.7679442763328552,1.3967677354812622,0.5609136819839478
3,0.47484368085861206,0.8344947695732117,1.4036245346069336,0.5355330109596252
4,0.4210587441921234,0.8686411380767822,1.547000765800476,0.5989847779273987
5,0.32691633701324463,0.8902438879013062,1.386192798614502,0.5989847779273987
6,0.24625982344150543,0.9149825572967529,6.94435453414917,0.4289340078830719
7,0.23636965453624725,0.9299651384353638,1.5249162912368774,0.7487309575080872
8,0.7507535219192505,0.8261324167251587,259.5555114746094,0.36802029609680176
9,0.548625648021698,0.8728222846984863,1.8461371660232544,0.3807106614112854
10,0.6060064435005188,0.8595818877220154,1.5175288915634155,0.5583756566047668
11,0.39282941818237305,0.894425094127655,593.663818359375,0.29695430397987366
12,0.3901384174823761,0.906271755695343,2.7016539573669434,0.39593908190727234
13,0.2642642855644226,0.9212543368339539,2.0445611476898193,0.586294412612915
14,0.1942608654499054,0.9494773745536804,2.2643706798553467,0.5710659623146057
15,0.19004516303539276,0.9515679478645325,16.237628936767578,0.5812183022499084
